"group","provided","accepted","level","quality_code"
"MOBIV","Angulus pygmaeus","Angulus pygmaeus","Species",10
"MOBIV","Tellina pygmaea","Angulus pygmaeus","Species",20
"MOBIV","Angulus tenuis","Angulus tenuis","Species",10
"MOBIV","Tellina tenuis","Angulus tenuis","Species",20
"MOGAS","Anisus leucostoma","Anisus leucostoma","Species",10
"MOGAS","Planorbis leucostoma","Anisus leucostoma","Species",20
"MOGAS","Anisus spirorbis","Anisus spirorbis","Species",10
"MOGAS","Planorbis spirorbis","Anisus spirorbis","Species",20
"MOGAS","Anisus vortex","Anisus vortex","Species",10
"MOGAS","Planorbis vortex","Anisus vortex","Species",20
"MOGAS","Anisus vorticulus","Anisus vorticulus","Species",10
"INTRI","Annitella obscurata","Annitella obscurata","Species",10
"APPOL","Anobothrus gracilis","Anobothrus gracilis","Species",10
"MOBIV","Anodonta anatina","Anodonta anatina","Species",10
"MOBIV","Anodonta cygnea","Anodonta cygnea","Species",10
"MOBIV","Anomia ephippium","Anomia ephippium","Species",10
"CRAMP","Anonyx lilljeborgi","Anonyx lilljeborgii","Species","NA"
"CRAMP","Anonyx lilljeborgii","Anonyx lilljeborgii","Species","NA"
"CRAMP","Anonyx sarsi","Anonyx sarsi","Species","NA"
"IDREM","Anopheles algeriensis","Anopheles algeriensis","Species",10
"IDREM","Anopheles atroparvus","Anopheles atroparvus","Species",10
"IDREM","Anopheles bifurcatus","Anopheles claviger","Species",20
"IDREM","Anopheles claviger","Anopheles claviger","Species",10
"IDREM","Anopheles maculipennis","Anopheles maculipennis","Species",10
"IDREM","Anopheles messeae","Anopheles messeae","Species",10
"IDREM","Anopheles plumbeus","Anopheles plumbeus","Species",10
"ARACH","Anoplodactylus petiolatus","Anoplodactylus petiolatus","Species",10
"ARACH","Anoplodactylus pygmaeus","Anoplodactylus pygmaeus","Species",10
"MOREM","Antalis entalis","Antalis entalis","Species","NA"
"APPOL","Antinoella finmarchica","Antinoella finmarchica","Species",10
"IDREM","Antocha vitripennis","Antocha vitripennis","Species",10
"APPOL","Aonides oxycephala","Aonides oxycephala","Species",10
"APPOL","Aonides paucibranchiata","Aonides paucibranchiata","Species",10
"CRAMP","Aora gracilis","Aora gracilis","Species",10
"CRAMP","Aora typica","Aora typica","Species",10
"INTRI","Apatania fimbriata","Apatania fimbriata","Species",10
"INTRI","Apatania muliebris","Apatania muliebris","Species",10
"APPOL","Aphelochaeta marioni","Aphelochaeta marioni","Species",10
"APPOL","Aphelochaeta monilaris","Aphelochaeta monilaris","Species","NA"
"INHET","Aphelocheirus aestivalis","Aphelocheirus aestivalis","Species",10
"CRAMP","Apherusa bispinosa","Apherusa bispinosa","Species",10
"CRAMP","Apherusa clevei","Apherusa clevei","Species",10
"CRAMP","Apherusa jurinei","Apherusa jurinei","Species",10
"CRAMP","Apherusa ovalipes","Apherusa ovalipes","Species",10
"APPOL","Aphrodita aculeata","Aphrodita aculeata","Species",10
"APPOL","Apistobranchus tullbergi","Apistobranchus tullbergi","Species",10
"MOGAS","Aplexa hypnorum","Aplexa hypnorum","Species",10
"CRAMP","Apocorophium lacustre","Apocorophium lacustre","Species",10
"CRAMP","Corophium lacustre","Apocorophium lacustre","Species",20
"APOLI","Aporrectodea caliginosa","Aporrectodea caliginosa","Species",10
"APOLI","Aporrectodea limicola","Aporrectodea limicola","Species",10
"APOLI","Aporrectodea rosea","Aporrectodea rosea","Species",10
"MOGAS","Aporrhais pespelecani","Aporrhais pespelecani","Species","NA"
"IDCHI","Apsectrotanypus trifascipennis","Apsectrotanypus trifascipennis","Species",10
"INHET","Aquarius najas","Aquarius najas","Species",10
"INHET","Gerris najas","Aquarius najas","Species",20
"INHET","Aquarius paludum","Aquarius paludum","Species",10
"INHET","Gerris paludum","Aquarius paludum","Species",20
"CRREM","Araphura brevimanus","Araphura brevimanus","Species","NA"
"MOBIV","Arca tetragona","Arca tetragona","Species","NA"
"MOBIV","Arcopagia crassa","Arcopagia crassa","Species",10
"APOLI","Arcteonais lomondi","Arcteonais lomondi","Species",10
"MOBIV","Arctica islandica","Arctica islandica","Species",10
"INHET","Arctocorisa germari","Arctocorisa germari","Species",10
"IDCHI","Arctopelopia barbitarsis","Arctopelopia barbitarsis","Species",10
"IDCHI","Arctopelopia griseipennis","Arctopelopia griseipennis","Species",10
"APPOL","Arenicola defodiens","Arenicola defodiens","Species",10
"APPOL","Arenicola marina","Arenicola marina","Species",10
"CRAMP","Argissa hamatipes","Argissa hamatipes","Species",10
"CRREM","Argulus foliaceus","Argulus foliaceus","Species",10
"CRREM","Argulus japonicus","Argulus japonicus","Species",10
"ARACH","Argyroneta aquatica","Argyroneta aquatica","Species",10
"APPOL","Aricidea (Acmira) catherinae","Aricidea (Acmira) catherinae","Species","NA"
"APPOL","Aricidea (Acmira) cerrutii","Aricidea (Acmira) cerrutii","Species","NA"
"APPOL","Aricidea (Acmira) simonae","Aricidea (Acmira) simonae","Species","NA"
"APPOL","Aricidea (Aricidea) minuta","Aricidea (Aricidea) minuta","Species","NA"
"APPOL","Aricidea (Strelzovia) suecica","Aricidea (Strelzovia) suecica","Species","NA"
"APPOL","Aricidea jeffreysi","Aricidea jeffreysi","Species",10
"APPOL","Aricidea minuta","Aricidea minuta","Species",10
"APPOL","Aricidea roberti","Aricidea roberti","Species",10
"APPOL","Aricidea suecica","Aricidea suecica","Species",10
"ARACH","Arrenurus affinis","Arrenurus affinis","Species",10
"ARACH","Arrenurus albator","Arrenurus albator","Species",10
"ARACH","Arrenurus batillifer","Arrenurus batillifer","Species",10
"ARACH","Arrenurus bicuspidator","Arrenurus bicuspidator","Species",10
"ARACH","Arrenurus bifidicodulus","Arrenurus bifidicodulus","Species",10
"ARACH","Arrenurus biscissus","Arrenurus biscissus","Species",10
"ARACH","Arrenurus boruzkii","Arrenurus boruzkii","Species",10
"ARACH","Arrenurus brunsvicensis","Arrenurus brunsvicensis","Species",10
"ARACH","Arrenurus bruzelii","Arrenurus bruzelii","Species",10
"ARACH","Arrenurus buccinator","Arrenurus buccinator","Species",10
"ARACH","Arrenurus clavatus","Arrenurus clavatus","Species",10
"ARACH","Arrenurus claviger","Arrenurus claviger","Species",10
"ARACH","Arrenurus compactus","Arrenurus compactus","Species",10
"ARACH","Arrenurus coronator","Arrenurus coronator","Species",10
"ARACH","Arrenurus crassicaudatus","Arrenurus crassicaudatus","Species",10
"ARACH","Arrenurus cuspidator","Arrenurus cuspidator","Species",10
"ARACH","Arrenurus cuspidifer","Arrenurus cuspidifer","Species",10
"ARACH","Arrenurus cylindratus","Arrenurus cylindratus","Species",10
"ARACH","Arrenurus distans","Arrenurus distans","Species",10
"ARACH","Arrenurus duursemai","Arrenurus duursemai","Species",10
"ARACH","Arrenurus falciger","Arrenurus falciger","Species",10
"ARACH","Arrenurus fimbriatus","Arrenurus fimbriatus","Species",10
"ARACH","Arrenurus fontinalis","Arrenurus fontinalis","Species",10
"ARACH","Arrenurus forpicatus","Arrenurus forpicatus","Species",10
"ARACH","Arrenurus furcillatus","Arrenurus furcillatus","Species",10
"ARACH","Arrenurus geminus","Arrenurus geminus","Species",10
"ARACH","Arrenurus imitator","Arrenurus geminus","Species",20
"ARACH","Arrenurus globator","Arrenurus globator","Species",10
"ARACH","Arrenurus inexploratus","Arrenurus inexploratus","Species",10
"ARACH","Arrenurus integrator","Arrenurus integrator","Species",10
"ARACH","Arrenurus knauthei","Arrenurus knauthei","Species",10
"ARACH","Arrenurus schreuderi","Arrenurus knauthei","Species",20
"ARACH","Arrenurus latus","Arrenurus latus","Species",10
"ARACH","Arrenurus leuckarti","Arrenurus leuckarti","Species",10
"ARACH","Arrenurus maculator","Arrenurus maculator","Species",10
"ARACH","Arrenurus curvisetus","Arrenurus mediorotundatus","Species",20
"ARACH","Arrenurus mediorotundatus","Arrenurus mediorotundatus","Species",10
"ARACH","Arrenurus muelleri","Arrenurus muelleri","Species",10
"ARACH","Arrenurus nagysalloensis","Arrenurus nagysalloensis","Species",10
"ARACH","Arrenurus neumani","Arrenurus neumani","Species",10
"ARACH","Arrenurus nielseni","Arrenurus nielseni","Species",10
"ARACH","Arrenurus nobilis","Arrenurus nobilis","Species",10
"ARACH","Arrenurus nodosus","Arrenurus nodosus","Species",10
"ARACH","Arrenurus novus","Arrenurus novus","Species",10
"ARACH","Arrenurus octagonus","Arrenurus octagonus","Species",10
"ARACH","Arrenurus ornatus","Arrenurus ornatus","Species",10
"ARACH","Arrenurus perforatus","Arrenurus perforatus","Species",10
"ARACH","Arrenurus pugionifer","Arrenurus pugionifer","Species",10
"ARACH","Arrenurus pustulator","Arrenurus pustulator","Species",10
"ARACH","Arrenurus radiatus","Arrenurus radiatus","Species",10
"ARACH","Arrenurus robustus","Arrenurus robustus","Species",10
"ARACH","Arrenurus sculptus","Arrenurus sculptus","Species",10
"ARACH","Arrenurus securiformis","Arrenurus securiformis","Species",10
"ARACH","Arrenurus sinuator","Arrenurus sinuator","Species",10
"ARACH","Arrenurus spatiosus","Arrenurus spatiosus","Species",10
"ARACH","Arrenurus stecki","Arrenurus stecki","Species",10
"ARACH","Arrenurus tetracyphus","Arrenurus tetracyphus","Species",10
"ARACH","Arrenurus tricuspidator","Arrenurus tricuspidator","Species",10
"ARACH","Arrenurus truncatellus","Arrenurus truncatellus","Species",10
"ARACH","Arrenurus tubulator","Arrenurus tubulator","Species",10
"ARACH","Arrenurus virens","Arrenurus virens","Species",10
"ARACH","Arrenurus zachariasi","Arrenurus zachariasi","Species",10
"INEPH","Arthroplea congener","Arthroplea congener","Species",10
"ECHIN","Ascidiella aspersa","Ascidiella aspersa","Species",10
"MAREM","Ascidiella scabra","Ascidiella scabra","Species","NA"
"CRISO","Asellus aquaticus","Asellus aquaticus","Species",10
"MAREM","Aspidosiphon (Aspidosiphon) muelleri","Aspidosiphon (Aspidosiphon) muelleri muelleri","Species","NA"
"MOGAS","Assiminea grayana","Assiminea grayana","Species",10
"CRISO","Astacilla dilatata","Astacilla dilatata","Species","NA"
"CRISO","Astacilla longicornis","Astacilla longicornis","Species","NA"
"CRDEC","Astacus astacus","Astacus astacus","Species",10
"CRDEC","Astacus leptodactylus","Astacus leptodactylus","Species",10
"MOBIV","Astarte montagui","Astarte montagui","Species",10
"MOBIV","Astarte sulcata","Astarte sulcata","Species","NA"
"ECHIN","Asterias rubens","Asterias rubens","Species",10
"ECHIN","Astropecten irregularis","Astropecten irregularis","Species",10
"CRDEC","Atelecyclus rotundatus","Atelecyclus rotundatus","Species","NA"
"CRDEC","Athanas nitescens","Athanas nitescens","Species",10
"IDREM","Atherix ibis","Atherix ibis","Species",10
"APPOL","Atherospio disticha","Atherospio disticha","Species",10
"APPOL","Atherospio guillei","Atherospio guillei","Species",10
"INTRI","Athripsodes albifrons","Athripsodes albifrons","Species",10
"INTRI","Athripsodes aterrimus","Athripsodes aterrimus","Species",10
"INTRI","Athripsodes bilineatus","Athripsodes bilineatus","Species",10
"INTRI","Athripsodes cinereus","Athripsodes cinereus","Species",10
"ARACH","Atractides distans","Atractides distans","Species",10
"ARACH","Atractides fonticolus","Atractides fonticolus","Species",10
"ARACH","Atractides gibberipalpis","Atractides gibberipalpis","Species",10
"ARACH","Atractides lacustris","Atractides lacustris","Species",10
"ARACH","Atractides nodipalpis [1]","Atractides nodipalpis [1]","Species",10
"ARACH","Atractides nodipalpis [2]","Atractides nodipalpis [2]","Species",10
"ARACH","Atractides ovalis","Atractides ovalis","Species",10
"ARACH","Atractides pennatus","Atractides pennatus","Species",10
"ARACH","Atractides subasper","Atractides subasper","Species",10
"ARACH","Atractides tener","Atractides tener","Species",10
"IDREM","Atrichops crassipes","Atrichops crassipes","Species",10
"ARACH","Aturus crinitus","Aturus crinitus","Species",10
"ARACH","Aturus fontinalis","Aturus fontinalis","Species",10
"ARACH","Aturus oudemansi","Aturus oudemansi","Species",10
"ARACH","Aturus scaber","Aturus scaber","Species",10
"CRDEC","Atyaephyra desmaresti","Atyaephyra desmaresti","Species",10
"CRAMP","Atylus vedlomensis","Atylus vedlomensis","Species","NA"
"INCOL","Augyles crinitus","Augyles crinitus","Species",10
"INCOL","Heterocerus crinitus","Augyles crinitus","Species",20
"INCOL","Augyles hispidulus","Augyles hispidulus","Species",10
"INCOL","Heterocerus hispidulus","Augyles hispidulus","Species",20
"INCOL","Augyles intermedius","Augyles intermedius","Species",10
"INCOL","Heterocerus intermedius","Augyles intermedius","Species",20
"INCOL","Augyles maritimus","Augyles maritimus","Species",10
"INCOL","Heterocerus maritimus","Augyles maritimus","Species",20
"INCOL","Aulacochthebius exaratus","Aulacochthebius exaratus","Species",10
"INCOL","Ochthebius exaratus","Aulacochthebius exaratus","Species",20
"APOLI","Aulodrilus japonicus","Aulodrilus japonicus","Species",10
"APOLI","Aulodrilus limnobius","Aulodrilus limnobius","Species",10
"APOLI","Aulodrilus pigueti","Aulodrilus pigueti","Species",10
"APOLI","Aulodrilus pluriseta","Aulodrilus pluriseta","Species",10
"INCOL","Aulonogyrus concinnus","Aulonogyrus concinnus","Species",10
"APOLI","Aulophorus furcatus","Aulophorus furcatus","Species",10
"APOLI","Dero furcatus","Aulophorus furcatus","Species",20
"MOGAS","Auriculinella bidentata","Auriculinella bidentata","Species",10
"MOGAS","Leucophytia bidentata","Auriculinella bidentata","Species",20
"APPOL","Aurospio banyulensis","Aurospio banyulensis","Species","NA"
"IDREM","Austrolimnophila ochracea","Austrolimnophila ochracea","Species",10
"CRREM","Austrominius modestus","Austrominius modestus","Species",10
"CRREM","Elminius modestus","Austrominius modestus","Species",20
"CRAMP","Lembos denticarpus","Autonoe denticarpus","Species","NA"
"CRAMP","Autonoe longipes","Autonoe longipes","Species",10
"MOGAS","Avenionia roberti","Avenionia roberti","Species",10
"MOBIV","Axinulus croulinensis","Axinulus croulinensis","Species",10
"ARACH","Axonopsis complanata","Axonopsis complanata","Species",10
"ARACH","Axonopsis gracilis","Axonopsis gracilis","Species",10
"ARACH","Axonopsis romijni","Axonopsis romijni","Species",10
"INEPH","Baetis alpinus","Baetis alpinus","Species",10
"INEPH","Baetis atrebatinus","Baetis atrebatinus","Species",10
"INEPH","Baetis buceratus","Baetis buceratus","Species",10
"INEPH","Baetis digitatus","Baetis digitatus","Species",10
"INEPH","Baetis fuscatus","Baetis fuscatus","Species",10
"INEPH","Baetis lutheri","Baetis lutheri","Species",10
"INEPH","Baetis melanonyx","Baetis melanonyx","Species",10
"INEPH","Baetis muticus","Baetis muticus","Species",10
"INEPH","Baetis niger","Baetis niger","Species",10
"INEPH","Baetis rhodani","Baetis rhodani","Species",10
"INEPH","Baetis scambus","Baetis scambus","Species",10
"INEPH","Baetis tracheatus","Baetis tracheatus","Species",10
"INEPH","Baetis vardarensis","Baetis vardarensis","Species",10
"INEPH","Baetis vernus","Baetis vernus","Species",10
"INEPH","Baetopus tenellus","Baetopus tenellus","Species",10
"INEPH","Raptobaetopus tenellus","Baetopus tenellus","Species",20
"INCOL","Bagous alismatis","Bagous alismatis","Species",10
"INCOL","Hydronomus alismatis","Bagous alismatis","Species",20
"INCOL","Bagous binodulus","Bagous binodulus","Species",10
"INCOL","Bagous brevis","Bagous brevis","Species",10
"INCOL","Bagous collignensis","Bagous collignensis","Species",10
"INCOL","Bagous elegans","Bagous elegans","Species",10
"INCOL","Dicranthus elegans","Bagous elegans","Species",20
"INCOL","Bagous frit","Bagous frit","Species",10
"INCOL","Bagous glabrirostris","Bagous glabrirostris","Species",10
"INCOL","Bagous limosus","Bagous limosus","Species",10
"INCOL","Bagous longitarsis","Bagous longitarsis","Species",10
"INCOL","Bagous lutosus","Bagous lutosus","Species",10
"INCOL","Bagous lutulentus","Bagous lutulentus","Species",10
"INCOL","Bagous lutulosus","Bagous lutulosus","Species",10
"INCOL","Bagous nodulosus","Bagous nodulosus","Species",10
"INCOL","Bagous petro","Bagous petro","Species",10
"INCOL","Bagous puncticollis","Bagous puncticollis","Species",10
"INCOL","Bagous robustus","Bagous robustus","Species",10
"INCOL","Bagous rotundicollis","Bagous rotundicollis","Species",10
"INCOL","Bagous subcarinatus","Bagous subcarinatus","Species",10
"INCOL","Bagous tempestivus","Bagous tempestivus","Species",10
"INCOL","Bagous cylindrus","Bagous tubulus","Species",20
"INCOL","Bagous tubulus","Bagous tubulus","Species",10
"CRREM","Balanus balanus","Balanus balanus","Species","NA"
"CRREM","Balanus crenatus","Balanus crenatus","Species",10
"APPOL","Baldia johnstoni","Baldia johnstoni","Species","NA"
"APOLI","Baltidrilus costatus","Baltidrilus costatus","Species",10
"APOLI","Heterochaeta costata","Baltidrilus costatus","Species",20
"APOLI","Tubifex costatus","Baltidrilus costatus","Species",20
"ARACH","Bandakia concreta","Bandakia concreta","Species",10
"APHIR","Barbronia weberi","Barbronia weberi","Species",10
"MOGAS","Barleeia unifasciata","Barleeia unifasciata","Species",10
"MOBIV","Barnea candida","Barnea candida","Species",10
"MOGAS","Bathyomphalus contortus","Bathyomphalus contortus","Species",10
"CRAMP","Bathyporeia elegans","Bathyporeia elegans","Species",10
"CRAMP","Bathyporeia gracilis","Bathyporeia gracilis","Species",10
"CRAMP","Bathyporeia guilliamsoniana","Bathyporeia guilliamsoniana","Species",10
"CRAMP","Bathyporeia nana","Bathyporeia nana","Species",10
"CRAMP","Bathyporeia pelagica","Bathyporeia pelagica","Species",10
"CRAMP","Bathyporeia pilosa","Bathyporeia pilosa","Species",10
"CRAMP","Bathyporeia sarsi","Bathyporeia sarsi","Species",10
"CRAMP","Bathyporeia tenuipes","Bathyporeia tenuipes","Species",10
"APTUR","Bdellocephala bicornis","Bdellocephala punctata","Species",20
"APTUR","Bdellocephala punctata","Bdellocephala punctata","Species",10
"IDCHI","Beckidia zabolotzkyi","Beckidia zabolotzkyi","Species",10
"MOGAS","Bela nebula","Bela nebula","Species",10
"MOGAS","Bellamya chinensis","Bellamya chinensis","Species",10
"INTRI","Beraea maurus","Beraea maurus","Species",10
"INTRI","Beraea pullata","Beraea pullata","Species",10
"INTRI","Beraeodes minutus","Beraeodes minutus","Species",10
"IDREM","Beris chalybata","Beris chalybata","Species",10
"IDREM","Beris clavipes","Beris clavipes","Species",10
"IDREM","Beris fuscipes","Beris fuscipes","Species",10
"IDREM","Beris morrisii","Beris morrisii","Species",10
"IDREM","Beris vallata","Beris vallata","Species",10
"INCOL","Berosus affinis","Berosus affinis","Species",10
"INCOL","Berosus fulvus","Berosus fulvus","Species",10
"INCOL","Berosus luridus","Berosus luridus","Species",10
"INCOL","Berosus signaticollis","Berosus signaticollis","Species",10
"INCOL","Berosus spinosus","Berosus spinosus","Species",10
"BRHYP","Bicellariella ciliata","Bicellariella ciliata","Species",10
"APOLI","Bichaeta sanguinea","Bichaeta sanguinea","Species",10
"INCOL","Bidessus grossepunctatus","Bidessus grossepunctatus","Species",10
"INCOL","Bidessus unistriatus","Bidessus unistriatus","Species",10
"APPOL","Bispira crassicornis","Bispira crassicornis","Species",10
"MOGAS","Bithynia leachi","Bithynia leachi","Species",10
"MOGAS","Bithynia tentaculata","Bithynia tentaculata","Species",10
"MOGAS","Bithynia troschelii","Bithynia troschelii","Species",10
"MOGAS","Bittium reticulatum","Bittium reticulatum","Species",10
"APPOL","Boccardia redeki","Boccardiella ligerica","Species",20
"APPOL","Boccardiella ligerica","Boccardiella ligerica","Species",10
"CRREM","Bodotria arenosa","Bodotria arenosa","Species",10
"CRREM","Bodotria pulchella","Bodotria pulchella","Species",10
"CRREM","Bodotria scorpioides","Bodotria scorpioides","Species",10
"CRISO","Bopyrus fougerouxi","Bopyrus fougerouxi","Species","NA"
"CRISO","Bopyrus squillarum","Bopyrus squillarum","Species",10
"IDCHI","Boreoheptagyia rugosa","Boreoheptagyia rugosa","Species",10
"MOGAS","Borysthenia naticina","Borysthenia naticina","Species",10
"APOLI","Bothrioneurum vejdovskyanum","Bothrioneurum vejdovskyanum","Species",10
"MAREM","Botryllus schlosseri","Botryllus schlosseri","Species",10
"INTRI","Brachycentrus maculatus","Brachycentrus maculatus","Species",10
